sex,_id,provice,Working status,year,Source,unit,Value
หญิง,228, สกลนคร,ผู้มีงานทำทั้งหมด,2555,สำนักงานสถิติแห่งชาติ,คน,222616
หญิง,229, นครพนม,ผู้มีงานทำทั้งหมด,2555,สำนักงานสถิติแห่งชาติ,คน,152415
หญิง,230, มุกดาหาร,ผู้มีงานทำทั้งหมด,2555,สำนักงานสถิติแห่งชาติ,คน,101716
หญิง,231,ภาคใต้,ผู้มีงานทำทั้งหมด,2555,สำนักงานสถิติแห่งชาติ,คน,2363060
หญิง,232, นครศรีธรรมราช,ผู้มีงานทำทั้งหมด,2555,สำนักงานสถิติแห่งชาติ,คน,416936
หญิง,233, กระบี่,ผู้มีงานทำทั้งหมด,2555,สำนักงานสถิติแห่งชาติ,คน,100781
หญิง,234, พังงา,ผู้มีงานทำทั้งหมด,2555,สำนักงานสถิติแห่งชาติ,คน,58796
หญิง,235,ภูเก็ต,ผู้มีงานทำทั้งหมด,2555,สำนักงานสถิติแห่งชาติ,คน,137254
หญิง,236,สุราษฎร์ธานี,ผู้มีงานทำทั้งหมด,2555,สำนักงานสถิติแห่งชาติ,คน,280639
หญิง,237, ระนอง,ผู้มีงานทำทั้งหมด,2555,สำนักงานสถิติแห่งชาติ,คน,60269
หญิง,238, ชุมพร,ผู้มีงานทำทั้งหมด,2555,สำนักงานสถิติแห่งชาติ,คน,129870
หญิง,239,สงขลา,ผู้มีงานทำทั้งหมด,2555,สำนักงานสถิติแห่งชาติ,คน,403349
หญิง,240, สตูล,ผู้มีงานทำทั้งหมด,2555,สำนักงานสถิติแห่งชาติ,คน,66337
หญิง,241, ตรัง,ผู้มีงานทำทั้งหมด,2555,สำนักงานสถิติแห่งชาติ,คน,179028
หญิง,242, พัทลุง,ผู้มีงานทำทั้งหมด,2555,สำนักงานสถิติแห่งชาติ,คน,151488
หญิง,243, ปัตตานี,ผู้มีงานทำทั้งหมด,2555,สำนักงานสถิติแห่งชาติ,คน,128606
หญิง,244, ยะลา,ผู้มีงานทำทั้งหมด,2555,สำนักงานสถิติแห่งชาติ,คน,99744
หญิง,245, นราธิวาส,ผู้มีงานทำทั้งหมด,2555,สำนักงานสถิติแห่งชาติ,คน,149964
รวม,246,จำนวน,ผู้สูงอายุที่ทำงาน,2555,สำนักงานสถิติแห่งชาติ,คน,3587326
รวม,247, กรุงเทพมหานคร,ผู้สูงอายุที่ทำงาน,2555,สำนักงานสถิติแห่งชาติ,คน,206926
รวม,248,ภาคกลาง,ผู้สูงอายุที่ทำงาน,2555,สำนักงานสถิติแห่งชาติ,คน,800028
รวม,249, สมุทรปราการ,ผู้สูงอายุที่ทำงาน,2555,สำนักงานสถิติแห่งชาติ,คน,38477
รวม,250, นนทบุรี,ผู้สูงอายุที่ทำงาน,2555,สำนักงานสถิติแห่งชาติ,คน,31516
รวม,251, ปทุมธานี,ผู้สูงอายุที่ทำงาน,2555,สำนักงานสถิติแห่งชาติ,คน,20936
รวม,252, พระนครศรีอยุธยา,ผู้สูงอายุที่ทำงาน,2555,สำนักงานสถิติแห่งชาติ,คน,32842
รวม,253, อ่างทอง,ผู้สูงอายุที่ทำงาน,2555,สำนักงานสถิติแห่งชาติ,คน,18158
รวม,254, ลพบุรี,ผู้สูงอายุที่ทำงาน,2555,สำนักงานสถิติแห่งชาติ,คน,50721
รวม,255, สิงห์บุรี,ผู้สูงอายุที่ทำงาน,2555,สำนักงานสถิติแห่งชาติ,คน,13422
รวม,256, ชัยนาท,ผู้สูงอายุที่ทำงาน,2555,สำนักงานสถิติแห่งชาติ,คน,22937
รวม,257,สระบุรี,ผู้สูงอายุที่ทำงาน,2555,สำนักงานสถิติแห่งชาติ,คน,31444
รวม,258,ชลบุรี,ผู้สูงอายุที่ทำงาน,2555,สำนักงานสถิติแห่งชาติ,คน,56162
