PROVINCE,VALUE,QUARTER,SOURCE,_id,SEX,UNIT,REGION,YEAR
พะเยา,178.4,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,911,หญิง,พันคน,ภาคเหนือ,2564
พิจิตร,210.0,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,912,ชาย,พันคน,ภาคเหนือ,2564
พิจิตร,235.3,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,913,หญิง,พันคน,ภาคเหนือ,2564
พิษณุโลก,352.1,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,914,ชาย,พันคน,ภาคเหนือ,2564
พิษณุโลก,386.8,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,915,หญิง,พันคน,ภาคเหนือ,2564
ลำปาง,308.1,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,916,ชาย,พันคน,ภาคเหนือ,2564
ลำปาง,323.9,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,917,หญิง,พันคน,ภาคเหนือ,2564
ลำพูน,171.4,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,918,ชาย,พันคน,ภาคเหนือ,2564
ลำพูน,185.6,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,919,หญิง,พันคน,ภาคเหนือ,2564
สุโขทัย,238.8,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,920,ชาย,พันคน,ภาคเหนือ,2564
สุโขทัย,272.8,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,921,หญิง,พันคน,ภาคเหนือ,2564
อุตรดิตถ์,172.2,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,922,ชาย,พันคน,ภาคเหนือ,2564
อุตรดิตถ์,191.0,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,923,หญิง,พันคน,ภาคเหนือ,2564
อุทัยธานี,112.0,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,924,ชาย,พันคน,ภาคเหนือ,2564
อุทัยธานี,126.7,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,925,หญิง,พันคน,ภาคเหนือ,2564
เชียงราย,462.4,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,926,ชาย,พันคน,ภาคเหนือ,2564
เชียงราย,488.3,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,927,หญิง,พันคน,ภาคเหนือ,2564
เชียงใหม่,702.8,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,928,ชาย,พันคน,ภาคเหนือ,2564
เชียงใหม่,748.7,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,929,หญิง,พันคน,ภาคเหนือ,2564
เพชรบูรณ์,355.8,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,930,ชาย,พันคน,ภาคเหนือ,2564
เพชรบูรณ์,383.1,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,931,หญิง,พันคน,ภาคเหนือ,2564
แพร่,172.8,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,932,ชาย,พันคน,ภาคเหนือ,2564
แพร่,190.0,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,933,หญิง,พันคน,ภาคเหนือ,2564
แม่ฮ่องสอน,76.5,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,934,ชาย,พันคน,ภาคเหนือ,2564
แม่ฮ่องสอน,75.5,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,935,หญิง,พันคน,ภาคเหนือ,2564
กาฬสินธุ์,312.7,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,936,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2564
กาฬสินธุ์,339.5,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,937,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2564
ขอนแก่น,693.9,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,938,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2564
ขอนแก่น,764.9,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,939,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2564
ชัยภูมิ,374.1,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,940,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2564
ชัยภูมิ,406.0,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,941,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2564
นครพนม,211.4,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,942,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2564
นครพนม,230.4,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,943,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2564
นครราชสีมา,992.4,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,944,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2564
นครราชสีมา,1064.1,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,945,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2564
บึงกาฬ,131.1,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,946,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2564
บึงกาฬ,138.3,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,947,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2564
บุรีรัมย์,466.2,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,948,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2564
บุรีรัมย์,512.2,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,949,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2564
มหาสารคาม,318.9,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,950,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2564
มหาสารคาม,360.6,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,951,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2564
