เงินทุนรวม,ประกอบกิจการ,พื้นที่อาคาร,อำเภอ,ถนน,ซอย,FID,คนงานรวม,ไปรษณีย์,จังหวัด,หมู่,เลขที่,ปี,แรงม้ารวม,ตำบล,ผู้ประกอบการ,คนงานชาย,_id,เลขทะเบียนเดิม,ชื่อโรงงาน,พื้นที่โรงงาน,คนงานหญิง
1200000,ถักผ้าลูกไม้,3090,กระทุ่มแบน,เพชรเกษม,อรรคภัฒน์,10740100125193,41,74130,สมุทรสาคร,5,31,2565,215.78,อ้อมน้อย,ห้างหุ้นส่วนจำกัด คอนดิเนนตัลนิตติ้ง,8,76,3-24-1/19สค,ห้างหุ้นส่วนจำกัด คอนดิเนนตัลนิตติ้ง,3090,33
23650000,ถักผ้ายืด (จำนวนเครื่องถักผ้า 13 เครื่อง) และขยายโรงงานโดยเพิ่มประเภท เย็บผ้า,600,กระทุ่มแบน,เพชรเกษม,,10740400125349,47,74130,สมุทรสาคร,4,129/10-12,2565,106,อ้อมน้อย,บริษัท สยามแฟนซีนิตต์แมนูแฟคเจอริ่ง จำกัด,18,77,3-24-1/34สค,บริษัท สยามแฟนซีนิตต์แมนูแฟคเจอริ่ง จำกัด,600,29
495000000,ถักผ้ายืด ย้อมสี และแต่งสำเร็จด้ายและผ้า (จำนวนเครื่องถัก 133 เครื่อง),96000,กระทุ่มแบน,เศรษฐกิจ 1,,10740000325166,190,74110,สมุทรสาคร,5,19,2565,58692.79,ท่าไม้,บริษัท นันยางการทออุตสาหกรรม จำกัด,178,78,3-24-3/16สค,บริษัท นันยางการทออุตสาหกรรม จำกัด,105330,12
40000000,ถักผ้ายืด เสื้อไหมพรม หมวกไหมพรม,4700,กระทุ่มแบน,เศรษฐกิจ 1,,10740000425164,133,74130,สมุทรสาคร,6,134,2565,1386.75,อ้อมน้อย,บริษัท วาย.อาร์.ซี.เท็กซ์ไทล์ จำกัด,3,79,3-24-4/16สค,บริษัท วาย.อาร์.ซี.เท็กซ์ไทล์ จำกัด,12400,130
12000000,ผลิตถุงเท้า,560,กระทุ่มแบน,,,20740600125600,23,74130,สมุทรสาคร,13,149/147,2565,281.5,อ้อมน้อย,นายมอฉ่า เหม่อโป,11,80,จ3-24-1/60สค,,768,12
52000000,ถักทอผ้ายืด,2760,กระทุ่มแบน,,,20740204325622,60,74110,สมุทรสาคร,2,99/30,2565,96,แคราย,บริษัท ศิวิไล การทอ จำกัด,40,81,จ3-24-3/62สค,บริษัท ศิวิไล การทอ จำกัด,4748,20
45500000,ถักผ้าลูกไม้ ผ้าม่าน ผ้ายืด,2700,กระทุ่มแบน,,,20740100525457,32,74110,สมุทรสาคร,8,61/3,2565,355,คลองมะเดื่อ,บริษัท เอส แอนด์ ที นิตติ้ง จำกัด,12,82,จ3-24-5/45สค,บริษัท เอส แอนด์ ที นิตติ้ง จำกัด,12420,20
1500000,ถักผ้ายืด,300,กระทุ่มแบน,,,20740185325625,7,74110,สมุทรสาคร,7,6/1,2565,95,ท่าเสา,บริษัท คง พลัส จำกัด,5,83,จ3-24-2/62สค,บริษัท คง พลัส จำกัด,300,2
11000000,ถักทอถุงมือผ้าและผลิตถุงมือยาง,1760,กระทุ่มแบน,เศรษฐกิจ,คลองมะเดื่อ 17,20740300425615,70,74110,สมุทรสาคร,5,11,2565,289.6,ดอนไก่ดี,บริษัท กลัฟ เท็กซ์ จำกัด,30,84,จ3-24-4/61สค,บริษัท กลัฟ เท็กซ์ จำกัด,9778,40
79611576,ฟอกย้อมเส้นด้าย ถักถุงเท้า และกางเกงยืด,765,กระทุ่มแบน,เศรษฐกิจ 1,วัดคลองมะเดื่อ,10740300125324,221,74110,สมุทรสาคร,6,69/1,2565,925.37,คลองมะเดื่อ,บริษัท ดารามิตร จำกัด,52,85,3-24-1/32สค,บริษัท ดารามิตร จำกัด,9200,169
69000000,ถักผ้ายืด,7204,กระทุ่มแบน,เศรษฐกิจ,วิรุฬราษฎร์,20740100425435,43,74130,สมุทรสาคร,1,100,2565,1081.58,อ้อมน้อย,บริษัท พลอย เท็กซ์ไทล์ จำกัด,13,86,จ3-24-4/43สค,บริษัท พลอย เท็กซ์ไทล์ จำกัด,10000,30
7500000,ถักผ้าลูกไม้,0,กระทุ่มแบน,เศรษฐกิจ 1,,20740100225397,5,74110,สมุทรสาคร,9,47/2,2565,136.98,สวนหลวง,บริษัท ไทยยูเนี่ยนเลซแอนด์ทรีคอต จำกัด,0,87,จ3-24-2/39สค,บริษัท ไทยยูเนี่ยนเลซแอนด์ทรีคอต จำกัด,0,5
9000000,ถักผ้ายืด (จำนวนเครื่องถักผ้า 62 เครื่อง),1852,กระทุ่มแบน,เพชรเกษม,เพชรเกษม 95,10740300125381,15,74130,สมุทรสาคร,13,149/235,2565,355,อ้อมน้อย,บริษัท พฤฒิการทอ จำกัด,4,88,3-24-1/38สค,บริษัท พฤฒิการทอ จำกัด,2400,11
6000000,ถักผ้ายืด (จำนวนเครื่องถักผ้า 17 เครื่อง),825,กระทุ่มแบน,เพชรเกษม,,10740300225348,13,74130,สมุทรสาคร,4,129/4,2565,188,อ้อมน้อย,บริษัท ภูวสินนิตติ้ง จำกัด,7,89,3-24-2/34สค,บริษัท ภูวสินนิตติ้ง จำกัด,825,6
260979960,ถักผ้ายืด (จำนวนเครื่องถัก 53 เครื่อง) เครื่องถักใช้แรงคน 215 เครื่อง ตัดเย็บเครื่องนุ่งห่ม (จำนวนจักรเย็บผ้า 99 เครื่อง) และฟอกย้อม,2110,กระทุ่มแบน,เศรษฐกิจ,,10740000525161,460,74130,สมุทรสาคร,6,135,2565,20351.5,อ้อมน้อย,บริษัท ยูเนียนเท็กซ์นิตติ้ง จำกัด,150,90,3-24-5/16สค,บริษัท ยูเนียนเท็กซ์นิตติ้ง จำกัด,11468,310
238000000,ปักผ้า,2475,กระทุ่มแบน,สวนหลวง,นวลทอง,20740100525432,155,74110,สมุทรสาคร,1,143/4,2565,421.8,สวนหลวง,บริษัท ไทย เลซ แมนูแฟคเจอริ่ง จำกัด,45,91,จ3-24-5/43สค,บริษัท ไทย เลซ แมนูแฟคเจอริ่ง จำกัด,28000,110
47000000,ถักผ้า,969,กระทุ่มแบน,,,20740044825633,29,74110,สมุทรสาคร,4,357/15,2565,190,ท่าไม้,ห้างหุ้นส่วนจำกัด พี.เอส.วี.นิตติ้ง,17,92,จ3-24-2/63สค,ห้างหุ้นส่วนจำกัด พี.เอส.วี.นิตติ้ง,1569,12
20000000,ฉลุผ้าลูกไม้,2600,กระทุ่มแบน,เศรษฐกิจ 1,นวลทอง,20740600125378,73,74110,สมุทรสาคร,9,154,2565,84.54,สวนหลวง,บริษัท ส.เศรษฐีใจเย็น เลซ จำกัด,13,93,จ3-24-1/37สค,บริษัท ส.เศรษฐีใจเย็น เลซ จำกัด,3000,60
18400000,ถักผ้ายืดและผ้าลูกไม้ (จำนวนเครื่องถักผ้า 25 เครื่อง),1200,กระทุ่มแบน,เพชรเกษม,อรรถภัทร,10740100525327,46,74130,สมุทรสาคร,5,99,2565,89.65,อ้อมน้อย,บริษัท เชอร์รี่เลส จำกัด,16,94,3-24-5/32สค,บริษัท เชอร์รี่เลส จำกัด,5192,30
12500000,ถักถุงมือ,0,เมืองสมุทรสาคร,เจ็ดศอก,,20740001825519,80,74000,สมุทรสาคร,3,14/16,2565,148.5,นาดี,บริษัท กีฬาแสงไทยเบลซ จำกัด,50,95,จ3-24-18/51สค,บริษัท กีฬาแสงไทยเบลซ จำกัด,,30
9700000,ถักผ้ายืด,688,เมืองสมุทรสาคร,พระรามที่ 2,,20740000625498,10,74000,สมุทรสาคร,2,20/161,2565,158,คอกกระบือ,ศรีพงศ์ การทอ,6,96,จ3-24-6/49สค,ศรีพงศ์ การทอ,800,4
7500000,ถักผ้ายืด,400,เมืองสมุทรสาคร,-,-,20740200425467,3,74000,สมุทรสาคร,6,6/5,2565,119.79,คอกกระบือ,นางสลิลรัตน์ บริการพานิชไพศาล,1,97,จ3-24-4/46สค,นางสลิลรัตน์ บริการพานิชไพศาล,440,2
9600000,ถักผ้ายืด,900,เมืองสมุทรสาคร,เลียบคลองหุบสังกะสี,,20740101025499,10,74000,สมุทรสาคร,2,59/19,2565,292,นาดี,นายพิทักษ์ ลิ้มทองคำ,6,98,จ3-24-10/49สค,นายพิทักษ์ ลิ้มทองคำ,3200,4
156000000,ถักผ้ายืด,750,เมืองสมุทรสาคร,เศรษฐกิจ 1,,10740100225415,180,74000,สมุทรสาคร,4,9/1,2565,650.28,บ้านเกาะ,บริษัท 168 เท็กซ์ไทล์ จำกัด,10,99,3-24-2/41สค,บริษัท 168 เท็กซ์ไทล์ จำกัด,210550,170
22000000,ถักผ้ายืด และปักเสื้อยืด,848,เมืองสมุทรสาคร,,,20740090425643,30,74000,สมุทรสาคร,6,14/14,2565,61,บางน้ำจืด,บริษัท ศิวิไล การทอ จำกัด,15,100,จ2-24-13/64สค,บริษัท ศิวิไล การทอ จำกัด,2616,15
