province,work_status,sex,quarter,_id,year,value,attribute,unit,source
ชัยภูมิ,รวมยอด,ชาย,ไตรมาสที่ 3,4670,2567,259769,,คน,สำนักงานสถิติแห่งชาติ
ชัยภูมิ,นายจ้าง,ชาย,ไตรมาสที่ 3,4671,2567,5163,,คน,สำนักงานสถิติแห่งชาติ
ชัยภูมิ,ลูกจ้างรัฐบาล,ชาย,ไตรมาสที่ 3,4672,2567,24406,,คน,สำนักงานสถิติแห่งชาติ
ชัยภูมิ,ลูกจ้างเอกชน,ชาย,ไตรมาสที่ 3,4673,2567,71707,,คน,สำนักงานสถิติแห่งชาติ
ชัยภูมิ,ทำงานส่วนตัว,ชาย,ไตรมาสที่ 3,4674,2567,111170,,คน,สำนักงานสถิติแห่งชาติ
ชัยภูมิ,ช่วยธุรกิจครัวเรือน,ชาย,ไตรมาสที่ 3,4675,2567,47323,,คน,สำนักงานสถิติแห่งชาติ
ชัยภูมิ,การรวมกลุ่ม,ชาย,ไตรมาสที่ 3,4676,2567,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,สำนักงานสถิติแห่งชาติ
ชัยภูมิ,รวมยอด,หญิง,ไตรมาสที่ 3,4677,2567,221949,,คน,สำนักงานสถิติแห่งชาติ
ชัยภูมิ,นายจ้าง,หญิง,ไตรมาสที่ 3,4678,2567,3666,,คน,สำนักงานสถิติแห่งชาติ
ชัยภูมิ,ลูกจ้างรัฐบาล,หญิง,ไตรมาสที่ 3,4679,2567,33765,,คน,สำนักงานสถิติแห่งชาติ
ชัยภูมิ,ลูกจ้างเอกชน,หญิง,ไตรมาสที่ 3,4680,2567,41633,,คน,สำนักงานสถิติแห่งชาติ
ชัยภูมิ,ทำงานส่วนตัว,หญิง,ไตรมาสที่ 3,4681,2567,76810,,คน,สำนักงานสถิติแห่งชาติ
ชัยภูมิ,ช่วยธุรกิจครัวเรือน,หญิง,ไตรมาสที่ 3,4682,2567,65633,,คน,สำนักงานสถิติแห่งชาติ
ชัยภูมิ,การรวมกลุ่ม,หญิง,ไตรมาสที่ 3,4683,2567,440,,คน,สำนักงานสถิติแห่งชาติ
ชัยภูมิ,รวมยอด,รวม,ไตรมาสที่ 4,4684,2567,489872,,คน,สำนักงานสถิติแห่งชาติ
ชัยภูมิ,นายจ้าง,รวม,ไตรมาสที่ 4,4685,2567,6172,,คน,สำนักงานสถิติแห่งชาติ
ชัยภูมิ,ลูกจ้างรัฐบาล,รวม,ไตรมาสที่ 4,4686,2567,62731,,คน,สำนักงานสถิติแห่งชาติ
ชัยภูมิ,ลูกจ้างเอกชน,รวม,ไตรมาสที่ 4,4687,2567,118693,,คน,สำนักงานสถิติแห่งชาติ
ชัยภูมิ,ทำงานส่วนตัว,รวม,ไตรมาสที่ 4,4688,2567,191828,,คน,สำนักงานสถิติแห่งชาติ
ชัยภูมิ,ช่วยธุรกิจครัวเรือน,รวม,ไตรมาสที่ 4,4689,2567,109985,,คน,สำนักงานสถิติแห่งชาติ
ชัยภูมิ,การรวมกลุ่ม,รวม,ไตรมาสที่ 4,4690,2567,464,,คน,สำนักงานสถิติแห่งชาติ
ชัยภูมิ,รวมยอด,ชาย,ไตรมาสที่ 4,4691,2567,265642,,คน,สำนักงานสถิติแห่งชาติ
ชัยภูมิ,นายจ้าง,ชาย,ไตรมาสที่ 4,4692,2567,3613,,คน,สำนักงานสถิติแห่งชาติ
ชัยภูมิ,ลูกจ้างรัฐบาล,ชาย,ไตรมาสที่ 4,4693,2567,26143,,คน,สำนักงานสถิติแห่งชาติ
ชัยภูมิ,ลูกจ้างเอกชน,ชาย,ไตรมาสที่ 4,4694,2567,76586,,คน,สำนักงานสถิติแห่งชาติ
ชัยภูมิ,ทำงานส่วนตัว,ชาย,ไตรมาสที่ 4,4695,2567,113939,,คน,สำนักงานสถิติแห่งชาติ
ชัยภูมิ,ช่วยธุรกิจครัวเรือน,ชาย,ไตรมาสที่ 4,4696,2567,45362,,คน,สำนักงานสถิติแห่งชาติ
ชัยภูมิ,การรวมกลุ่ม,ชาย,ไตรมาสที่ 4,4697,2567,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,สำนักงานสถิติแห่งชาติ
ชัยภูมิ,รวมยอด,หญิง,ไตรมาสที่ 4,4698,2567,224230,,คน,สำนักงานสถิติแห่งชาติ
ชัยภูมิ,นายจ้าง,หญิง,ไตรมาสที่ 4,4699,2567,2559,,คน,สำนักงานสถิติแห่งชาติ
ชัยภูมิ,ลูกจ้างรัฐบาล,หญิง,ไตรมาสที่ 4,4700,2567,36588,,คน,สำนักงานสถิติแห่งชาติ
ชัยภูมิ,ลูกจ้างเอกชน,หญิง,ไตรมาสที่ 4,4701,2567,42107,,คน,สำนักงานสถิติแห่งชาติ
ชัยภูมิ,ทำงานส่วนตัว,หญิง,ไตรมาสที่ 4,4702,2567,77889,,คน,สำนักงานสถิติแห่งชาติ
ชัยภูมิ,ช่วยธุรกิจครัวเรือน,หญิง,ไตรมาสที่ 4,4703,2567,64623,,คน,สำนักงานสถิติแห่งชาติ
ชัยภูมิ,การรวมกลุ่ม,หญิง,ไตรมาสที่ 4,4704,2567,464,,คน,สำนักงานสถิติแห่งชาติ
ชัยภูมิ,รวมยอด,รวม,ไตรมาสที่ 1,4705,2568,454389,,คน,สำนักงานสถิติแห่งชาติ
ชัยภูมิ,นายจ้าง,รวม,ไตรมาสที่ 1,4706,2568,5400,,คน,สำนักงานสถิติแห่งชาติ
ชัยภูมิ,ลูกจ้างรัฐบาล,รวม,ไตรมาสที่ 1,4707,2568,57292,,คน,สำนักงานสถิติแห่งชาติ
ชัยภูมิ,ลูกจ้างเอกชน,รวม,ไตรมาสที่ 1,4708,2568,152114,,คน,สำนักงานสถิติแห่งชาติ
ชัยภูมิ,ทำงานส่วนตัว,รวม,ไตรมาสที่ 1,4709,2568,150547,,คน,สำนักงานสถิติแห่งชาติ
ชัยภูมิ,ช่วยธุรกิจครัวเรือน,รวม,ไตรมาสที่ 1,4710,2568,89035,,คน,สำนักงานสถิติแห่งชาติ
ชัยภูมิ,การรวมกลุ่ม,รวม,ไตรมาสที่ 1,4711,2568,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,สำนักงานสถิติแห่งชาติ
