VALUE,QUARTER,SOURCE,_id,INDUSTRY,UNIT,REGION,YEAR
26025.28,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,169,กิจกรรมด้านสุขภาพและงานสังคมสงเคราะห์,บาท,กรุงเทพมหานคร,2567
22566.67,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,170,ศิลปะ ความบันเทิง และนันทนาการ,บาท,กรุงเทพมหานคร,2567
15502.32,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,171,กิจกรรมบริการด้านอื่น ๆ,บาท,กรุงเทพมหานคร,2567
11603.62,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,172,กิจกรรมการจ้างงานในครัวเรือนส่วนบุคคล การผลิตสินค้าและบริการที่ทำขึ้นเองเพื่อใช้ในครัวเรือน,บาท,กรุงเทพมหานคร,2567
47500.0,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,173,กิจกรรมขององค์การระหว่างประเทศ,บาท,กรุงเทพมหานคร,2567
22275.0,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,174,ไม่ทราบ,บาท,กรุงเทพมหานคร,2567
14456.69,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,175,รวม,บาท,ภาคกลาง,2567
8691.45,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,176,เกษตรกรรม การป่าไม้ และการประมง,บาท,ภาคกลาง,2567
12576.09,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,177,การทำเหมืองแร่ และเหมืองหิน,บาท,ภาคกลาง,2567
13789.92,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,178,การผลิต,บาท,ภาคกลาง,2567
23371.47,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,179,ไฟฟ้า ก๊าซ ไอน้ำและระบบปรับอากาศ,บาท,ภาคกลาง,2567
17385.93,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,180,การจัดหาน้ำ การจัดการและการบำบัดน้ำเสียของเสีย และสิ่งปฏิกูล,บาท,ภาคกลาง,2567
11740.3,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,181,การก่อสร้าง,บาท,ภาคกลาง,2567
12690.48,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,182,การขายส่ง และการขายปลีก การซ่อมยานยนต์,บาท,ภาคกลาง,2567
15234.01,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,183,การขนส่ง และสถานที่เก็บสินค้า,บาท,ภาคกลาง,2567
11132.21,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,184,ที่พักแรมและบริการด้านอาหาร,บาท,ภาคกลาง,2567
